Ticker,Company,Pattern,Start Date,End Date,Width,API Start Date,API End Date,Breakout Date,Have Data
ABS,ASSECOBS (ABS),flat_base,2023-07-29,2023-08-25,27,2023-05-09,2023-11-14,,False
ETFBW20ST,ETFBW20ST,inverted_triangle,2023-07-26,2023-08-09,14,2023-06-14,2023-09-20,9/6/2023,False
LTX,LENTEX (LTX),falling_wedge,2023-04-12,2023-05-10,28,2023-01-18,2023-08-02,9/6/2023,False
PKP,PKPCARGO (PKP),horizontal_channel,2023-08-13,2023-08-23,10,2023-07-14,2023-09-22,,False
,WIG-PALIWA,descending_triangle,2023-07-24,2023-08-04,11,2023-06-21,2023-09-06,9/6/2023,False
WIG,WIG,falling_wedge,2023-07-30,2023-08-11,12,2023-06-24,2023-09-16,9/6/2023,False
ETFBM40TR,ETFBM40TR,triangle,2023-08-11,2023-08-24,13,2023-07-03,2023-10-02,9/6/2023,False
ETFBM40TR,ETFBM40TR,falling_wedge,2023-08-21,2023-09-04,14,2023-07-10,2023-10-16,9/6/2023,False
,WIG-POLAND,descending_channel,2023-07-30,2023-08-11,12,2023-06-24,2023-09-16,9/6/2023,False
ETFBW20ST,ETFBW20ST,falling_wedge,2023-08-26,2023-09-05,10,2023-07-27,2023-10-05,9/6/2023,False
MWIG40,MWIG40,falling_wedge,2023-08-18,2023-08-30,12,2023-07-13,2023-10-05,9/6/2023,False
ART,ARTIFEX (ART),uptrend,2023-06-28,2023-09-06,70,2022-11-30,2024-04-03,,False
ABS,ASSECOBS (ABS),resistance,2023-07-29,2023-08-25,27,2023-05-09,2023-11-14,,False
BBT,BOOMBIT (BBT),resistance,2023-08-06,2023-09-06,31,2023-05-05,2023-12-08,,False
BOS,BOS,support,2023-05-17,2023-09-04,110,2022-06-21,2024-07-30,,False
CLN,CLNPHARMA (CLN),uptrend,2023-07-26,2023-09-05,41,2023-03-25,2024-01-06,,False
ETFBW20TR,ETFBW20TR,uptrend,2023-06-27,2023-08-21,55,2023-01-13,2024-02-02,,False
MAB,MABION (MAB),downtrend,2023-05-17,2023-07-18,62,2022-11-12,2024-01-20,,False
NWG,NEWAG (NWG),resistance,2023-07-03,2023-09-06,65,2022-12-20,2024-03-19,,False
ZAP,PULAWY (ZAP),downtrend,2023-05-23,2023-09-06,106,2022-07-09,2024-07-20,,False
PXM,POLIMEXMS (PXM),uptrend,2023-06-28,2023-08-23,56,2023-01-11,2024-02-07,,False
,WIG-SPOZYW,support,2023-05-10,2023-08-29,111,2022-06-11,2024-07-27,,False
,WIG-ODZIEZ,double_top,2023-08-02,2023-09-05,34,2023-04-22,2023-12-16,,False
LSI,LSISOFT (LSI),double_top,2023-07-24,2023-09-01,39,2023-03-29,2023-12-27,,False
LSI,LSISOFT (LSI),double_top,2023-04-19,2023-06-13,55,2022-11-05,2023-11-25,9/5/2023,False
SLV,SELVITA (SLV),flat_base,2023-05-25,2023-08-10,77,2022-10-06,2024-03-28,,False
SPL,SANPL (SPL),rising_wedge,2023-04-18,2023-06-15,58,2022-10-26,2023-12-06,,False
VIN,VINDEXUS (VIN),rising_wedge,2023-05-19,2023-06-16,28,2023-02-24,2023-09-08,9/5/2023,False
VRG,VRG,flat_base,2023-05-28,2023-09-05,100,2022-08-01,2024-07-01,,False
SLV,SELVITA (SLV),double_bottom,2023-06-10,2023-06-28,18,2023-04-17,2023-08-21,,False
BBD,BBIDEV (BBD),h&s_top,2023-07-25,2023-08-21,27,2023-05-05,2023-11-10,,False
SLV,SELVITA (SLV),flat_base,2023-06-24,2023-08-03,40,2023-02-24,2023-12-01,,False
STS,SATIS (STS),double_bottom,2023-08-16,2023-09-05,20,2023-06-17,2023-11-04,,False
MLS,MLSYSTEM (MLS),double_top,2023-07-22,2023-08-07,16,2023-06-04,2023-09-24,9/5/2023,False
BBD,BBIDEV (BBD),h&s_top,2023-07-16,2023-09-01,47,2023-02-25,2024-01-20,,False
BBD,BBIDEV (BBD),rising_wedge,2023-06-23,2023-08-11,49,2023-01-27,2024-01-05,,False
BBD,BBIDEV (BBD),double_top,2023-07-02,2023-07-20,18,2023-05-09,2023-09-12,,False
SPL,SANPL (SPL),double_top,2023-06-26,2023-07-17,21,2023-04-24,2023-09-18,,False
ALE,ALLEGRO (ALE),double_bottom,2023-07-12,2023-07-24,12,2023-06-06,2023-08-29,,False
BOS,BOS,descending_triangle,2023-08-23,2023-09-04,12,2023-07-18,2023-10-10,,False
CCC,CCC,double_top,2023-08-02,2023-08-10,8,2023-07-09,2023-09-03,9/5/2023,False
,WIG-SPOZYW,rising_wedge,2023-04-05,2023-05-08,33,2022-12-27,2023-08-15,9/5/2023,False
LSI,LSISOFT (LSI),rising_wedge,2023-07-28,2023-09-01,35,2023-04-14,2023-12-15,,False
ATR,ATREM (ATR),double_bottom,2023-08-24,2023-09-04,11,2023-07-22,2023-10-07,,False
ALE,ALLEGRO (ALE),triangle,2023-08-10,2023-08-25,15,2023-06-26,2023-10-09,9/5/2023,False
ETFBW20ST,ETFBW20ST,pennant,2023-08-15,2023-09-05,21,2023-06-13,2023-11-07,,False
STX,STALEXP (STX),rising_wedge,2023-06-10,2023-08-01,52,2023-01-05,2024-01-04,9/5/2023,False
ETFBM40TR,ETFBM40TR,pennant,2023-07-09,2023-09-04,57,2023-01-19,2024-02-22,,False
ALE,ALLEGRO (ALE),rising_wedge,2023-07-15,2023-08-04,20,2023-05-16,2023-10-03,9/5/2023,False
ABS,ASSECOBS (ABS),descending_triangle,2023-08-07,2023-08-25,18,2023-06-14,2023-10-18,,False
ETFBM40TR,ETFBM40TR,double_top,2023-07-31,2023-08-15,15,2023-06-16,2023-09-29,,False
ABS,ASSECOBS (ABS),descending_triangle,2023-07-29,2023-08-25,27,2023-05-09,2023-11-14,,False
ETFBM40TR,ETFBM40TR,descending_triangle,2023-08-11,2023-09-04,24,2023-05-31,2023-11-15,,False
MWIG40,MWIG40,double_top,2023-08-02,2023-08-17,15,2023-06-18,2023-10-01,,False
ETFBM40TR,ETFBM40TR,pennant,2023-07-26,2023-09-04,40,2023-03-28,2024-01-02,,False
ALE,ALLEGRO (ALE),uptrend,2023-05-26,2023-08-28,94,2022-08-17,2024-06-05,,False
BBD,BBIDEV (BBD),support,2023-08-01,2023-09-04,34,2023-04-21,2023-12-15,,False
CTX,CAPTORTX (CTX),downtrend,2023-07-15,2023-09-04,51,2023-02-12,2024-02-04,,False
COG,COGNOR (COG),resistance,2023-07-31,2023-09-05,36,2023-04-14,2023-12-22,,False
DAD,DADELO (DAD),uptrend,2023-07-01,2023-09-05,66,2022-12-15,2024-03-21,,False
DCR,DECORA (DCR),uptrend,2023-05-13,2023-09-05,115,2022-06-02,2024-08-15,,False
DVL,DEVELIA (DVL),uptrend,2023-06-28,2023-08-24,57,2023-01-08,2024-02-11,,False
ETFBW20TR,ETFBW20TR,uptrend,2023-05-23,2023-08-24,93,2022-08-17,2024-05-29,,False
GOP,GAMEOPS (GOP),uptrend,2023-07-25,2023-09-05,42,2023-03-21,2024-01-09,,False
SEN,SERINUS (SEN),downtrend,2023-05-10,2023-09-05,118,2022-05-21,2024-08-24,,False
WIG,WIG,uptrend,2023-05-23,2023-08-24,93,2022-08-17,2024-05-29,,False
,WIG-BANKI,uptrend,2023-05-23,2023-08-24,93,2022-08-17,2024-05-29,,False
IPO,INTERSPPL (IPO),vertical_run_up,2023-08-18,2023-08-21,3,2023-08-09,2023-08-30,,False
EAT,AMREST (EAT),vertical_run_up,2023-05-07,2023-05-15,8,2023-04-13,2023-06-08,9/4/2023,False
COG,COGNOR (COG),vertical_run_up,2023-06-27,2023-07-04,7,2023-06-06,2023-07-25,,False
EAT,AMREST (EAT),double_top,2023-05-21,2023-06-06,16,2023-04-03,2023-07-24,9/4/2023,False
KER,KERNEL (KER),double_bottom,2023-07-31,2023-08-24,24,2023-05-20,2023-11-04,9/4/2023,False
EAT,AMREST (EAT),rising_wedge,2023-05-17,2023-06-15,29,2023-02-19,2023-09-10,9/4/2023,False
DOM,DOMDEV (DOM),double_top,2023-07-26,2023-08-22,27,2023-05-06,2023-11-11,,False
SKH,SKARBIEC (SKH),rising_wedge,2023-07-01,2023-08-29,59,2023-01-05,2024-02-22,,False
DOM,DOMDEV (DOM),rising_wedge,2023-07-15,2023-08-25,41,2023-03-14,2023-12-26,,False
AMB,AMBRA (AMB),double_top,2023-04-17,2023-04-28,11,2023-03-15,2023-05-31,9/4/2023,False
AGT,AGROTON (AGT),falling_wedge,2023-06-16,2023-07-18,32,2023-03-12,2023-10-22,9/4/2023,False
DOM,DOMDEV (DOM),double_top,2023-08-23,2023-08-29,6,2023-08-05,2023-09-16,,False
VIN,VINDEXUS (VIN),ascending_triangle,2023-05-26,2023-06-16,21,2023-03-24,2023-08-18,9/4/2023,False
VIN,VINDEXUS (VIN),rising_wedge,2023-05-14,2023-06-01,18,2023-03-21,2023-07-25,9/4/2023,False
FTE,FORTE (FTE),rising_wedge,2023-07-19,2023-08-31,43,2023-03-12,2024-01-07,,False
ENA,ENEA (ENA),h&s_top,2023-08-21,2023-09-04,14,2023-07-10,2023-10-16,9/4/2023,False
ANR,ANSWEAR (ANR),triangle,2023-08-11,2023-08-29,18,2023-06-18,2023-10-22,,False
BBT,BOOMBIT (BBT),flat_base,2023-08-06,2023-08-31,25,2023-05-23,2023-11-14,,False
BBT,BOOMBIT (BBT),double_bottom,2023-07-26,2023-08-10,15,2023-06-11,2023-09-24,,False
,WIG-NRCHOM,pennant,2023-07-15,2023-08-22,38,2023-03-23,2023-12-14,,False
ENA,ENEA (ENA),double_top,2023-08-15,2023-08-24,9,2023-07-19,2023-09-20,9/4/2023,False
BBT,BOOMBIT (BBT),h&s_bottom,2023-08-04,2023-09-05,32,2023-04-30,2023-12-10,,False
BBT,BOOMBIT (BBT),double_bottom,2023-08-14,2023-08-24,10,2023-07-15,2023-09-23,,False
EAT,AMREST (EAT),triangle,2023-08-17,2023-09-01,15,2023-07-03,2023-10-16,9/4/2023,False
CRM,CORMAY (CRM),rising_wedge,2023-04-25,2023-05-11,16,2023-03-08,2023-06-28,9/4/2023,False
,WIG-POLAND,flag,2023-07-17,2023-08-11,25,2023-05-03,2023-10-25,,False
ANR,ANSWEAR (ANR),inverted_triangle,2023-08-14,2023-08-22,8,2023-07-21,2023-09-15,,False
PCF,PCFGROUP (PCF),falling_wedge,2023-07-22,2023-08-15,24,2023-05-11,2023-10-26,,False
WIGDIV,WIGDIV,falling_wedge,2023-08-20,2023-09-01,12,2023-07-15,2023-10-07,,False
RVU,RYVU (RVU),falling_wedge,2023-07-25,2023-08-10,16,2023-06-07,2023-09-27,9/4/2023,False
3RG,3RGAMES (3RG),resistance,2023-07-13,2023-09-04,53,2023-02-04,2024-02-10,,False
CCC,CCC,uptrend,2023-05-10,2023-08-28,110,2022-06-14,2024-07-23,,False
ZAP,PULAWY (ZAP),downtrend,2023-05-28,2023-08-23,87,2022-09-09,2024-05-10,,False
SKH,SKARBIEC (SKH),uptrend,2023-07-01,2023-08-29,59,2023-01-05,2024-02-22,,False
VRG,VRG,resistance,2023-06-26,2023-07-19,23,2023-04-18,2023-09-26,,False
,WIG-PALIWA,uptrend,2023-05-12,2023-09-01,112,2022-06-10,2024-08-02,,False
3RG,3RGAMES (3RG),flat_base,2023-07-11,2023-08-28,48,2023-02-17,2024-01-19,,False
SNK,SANOK (SNK),h&s_top,2023-06-18,2023-08-15,58,2022-12-26,2024-02-05,,False
EAT,AMREST (EAT),double_top,2023-08-10,2023-08-31,21,2023-06-08,2023-11-02,,False
PZU,PZU,double_top,2023-06-01,2023-06-23,22,2023-03-27,2023-08-28,,False
SNK,SANOK (SNK),double_bottom,2023-08-15,2023-08-29,14,2023-07-04,2023-10-10,,False
ANR,ANSWEAR (ANR),triangle,2023-07-30,2023-08-17,18,2023-06-06,2023-10-10,,False
BRS,BORYSZEW (BRS),falling_wedge,2023-07-14,2023-08-25,42,2023-03-10,2023-12-29,,False
WIG20SHORT,WIG20SHORT,rising_wedge,2023-08-06,2023-09-08,33,2023-04-29,2023-12-16,,False
WIG30,WIG30,falling_wedge,2023-08-06,2023-09-08,33,2023-04-29,2023-12-16,,False
CMR,COMARCH (CMR),triangle,2023-08-10,2023-08-31,21,2023-06-08,2023-11-02,,False
WIG30,WIG30,flag,2023-07-17,2023-08-11,25,2023-05-03,2023-10-25,,False
PKO,PKOBP (PKO),falling_wedge,2023-08-07,2023-09-07,31,2023-05-06,2023-12-09,,False
VVD,VIVID (VVD),double_bottom,2023-08-25,2023-09-01,7,2023-08-04,2023-09-22,,False
VRG,VRG,triangle,2023-08-08,2023-08-24,16,2023-06-21,2023-10-11,9/1/2023,False
WIG,WIG,falling_wedge,2023-08-06,2023-09-08,33,2023-04-29,2023-12-16,,False
PCF,PCFGROUP (PCF),descending_triangle,2023-08-14,2023-08-31,17,2023-06-24,2023-10-21,,False
RVU,RYVU (RVU),falling_wedge,2023-08-07,2023-08-23,16,2023-06-20,2023-10-10,9/1/2023,False
SWIG80,SWIG80,falling_wedge,2023-07-30,2023-08-22,23,2023-05-22,2023-10-30,,False
EAH,ESOTIQ (EAH),descending_channel,2023-08-13,2023-08-29,16,2023-06-26,2023-10-16,,False
BRS,BORYSZEW (BRS),downtrend,2023-06-26,2023-08-25,60,2022-12-28,2024-02-21,,False
CRM,CORMAY (CRM),downtrend,2023-04-26,2023-07-18,83,2022-08-20,2024-03-23,,False
ETFBM40TR,ETFBM40TR,uptrend,2023-06-29,2023-08-28,60,2022-12-31,2024-02-24,,False
MWIG40,MWIG40,uptrend,2023-06-29,2023-08-28,60,2022-12-31,2024-02-24,,False
PZU,PZU,resistance,2023-06-01,2023-06-23,22,2023-03-27,2023-08-28,,False
GTN,GETIN (GTN),vertical_run_up,2023-07-21,2023-08-03,13,2023-06-12,2023-09-11,,False
PHR,PHARMENA (PHR),rising_wedge,2023-05-14,2023-07-26,73,2022-10-07,2024-03-01,8/31/2023,False
PHR,PHARMENA (PHR),rising_wedge,2023-05-02,2023-07-26,85,2022-08-20,2024-04-06,8/31/2023,False
AMB,AMBRA (AMB),double_top,2023-06-13,2023-07-04,21,2023-04-11,2023-09-05,,False
PHR,PHARMENA (PHR),rising_wedge,2023-04-14,2023-06-12,59,2022-10-19,2023-12-06,8/31/2023,False
PHR,PHARMENA (PHR),rising_wedge,2023-04-21,2023-05-29,38,2022-12-28,2023-09-20,8/31/2023,False
LEN,LENA (LEN),triangle,2023-06-30,2023-08-11,42,2023-02-24,2023-12-15,,False
NEU,NEUCA (NEU),double_top,2023-07-02,2023-07-18,16,2023-05-15,2023-09-04,,False
PHR,PHARMENA (PHR),ascending_triangle,2023-07-13,2023-07-28,15,2023-05-29,2023-09-11,8/31/2023,False
CCC,CCC,rising_wedge,2023-07-05,2023-07-28,23,2023-04-27,2023-10-05,8/31/2023,False
RNK,RANKPROGR (RNK),rising_wedge,2023-07-15,2023-08-09,25,2023-05-01,2023-10-23,8/31/2023,False
NEU,NEUCA (NEU),rising_wedge,2023-06-15,2023-06-28,13,2023-05-07,2023-08-06,8/31/2023,False
PHR,PHARMENA (PHR),double_top,2023-05-18,2023-05-25,7,2023-04-27,2023-06-15,8/31/2023,False
ASE,ASSECOSEE (ASE),double_bottom,2023-08-19,2023-08-28,9,2023-07-23,2023-09-24,,False
RVU,RYVU (RVU),descending_triangle,2023-07-21,2023-08-07,17,2023-05-31,2023-09-27,,False
WPL,WIRTUALNA (WPL),descending_channel,2023-08-06,2023-08-22,16,2023-06-19,2023-10-09,,False
RNK,RANKPROGR (RNK),double_top,2023-08-11,2023-08-21,10,2023-07-12,2023-09-20,8/31/2023,False
PHR,PHARMENA (PHR),rising_wedge,2023-05-13,2023-07-03,51,2022-12-11,2023-12-03,8/31/2023,False
STS,SATIS (STS),rising_wedge,2023-08-09,2023-08-23,14,2023-06-28,2023-10-04,,False
RVU,RYVU (RVU),descending_channel,2023-07-25,2023-08-07,13,2023-06-16,2023-09-15,,False
WIGTECH,WIGTECH,inverted_triangle,2023-05-19,2023-06-07,19,2023-03-23,2023-08-03,,False
WIGTECH,WIGTECH,descending_triangle,2023-05-21,2023-06-07,17,2023-03-31,2023-07-28,,False
PCF,PCFGROUP (PCF),descending_channel,2023-07-22,2023-08-15,24,2023-05-11,2023-10-26,,False
CIG,CIGAMES (CIG),uptrend,2023-05-12,2023-08-29,109,2022-06-19,2024-07-21,,False
KTY,KETY (KTY),uptrend,2023-05-05,2023-08-22,109,2022-06-12,2024-07-14,,False
ART,ARTIFEX (ART),rising_wedge,2023-06-06,2023-09-06,92,2022-09-03,2024-06-08,,False
ART,ARTIFEX (ART),rising_wedge,2023-06-28,2023-09-06,70,2022-11-30,2024-04-03,,False
RNK,RANKPROGR (RNK),rising_wedge,2023-04-28,2023-06-12,45,2022-12-14,2023-10-25,,False
FRO,FERRO (FRO),h&s_top,2023-07-15,2023-08-11,27,2023-04-25,2023-10-31,,False
TEN,TSGAMES (TEN),double_bottom,2023-07-23,2023-08-22,30,2023-04-24,2023-11-20,,False
NEU,NEUCA (NEU),h&s_top,2023-07-03,2023-08-22,50,2023-02-03,2024-01-19,,False
ALL,AILLERON (ALL),falling_wedge,2023-06-25,2023-08-08,44,2023-02-13,2023-12-18,,False
NEU,NEUCA (NEU),h&s_top,2023-07-14,2023-08-22,39,2023-03-19,2023-12-17,,False
PZU,PZU,falling_wedge,2023-06-27,2023-07-14,17,2023-05-07,2023-09-03,8/30/2023,False
ALL,AILLERON (ALL),descending_triangle,2023-08-17,2023-08-28,11,2023-07-15,2023-09-30,8/30/2023,False
,WIG-POLAND,pennant,2023-07-19,2023-08-15,27,2023-04-29,2023-11-04,,False
STX,STALEXP (STX),ascending_channel,2023-07-05,2023-07-24,19,2023-05-09,2023-09-19,8/30/2023,False
ALL,AILLERON (ALL),falling_wedge,2023-08-14,2023-08-28,14,2023-07-03,2023-10-09,8/30/2023,False
SEN,SERINUS (SEN),falling_wedge,2023-07-17,2023-08-03,17,2023-05-27,2023-09-23,8/30/2023,False
,WIG-POLAND,falling_wedge,2023-08-01,2023-08-15,14,2023-06-20,2023-09-26,,False
SWIG80,SWIG80,falling_wedge,2023-08-17,2023-08-29,12,2023-07-12,2023-10-04,,False
11B,11BIT (11B),uptrend,2023-03-24,2023-06-01,69,2022-08-29,2023-12-25,,False
ALL,AILLERON (ALL),downtrend,2023-06-25,2023-08-08,44,2023-02-13,2023-12-18,,False
EUR,EUROCASH (EUR),downtrend,2023-06-15,2023-08-30,76,2022-10-30,2024-04-14,,False
RNK,RANKPROGR (RNK),uptrend,2023-05-22,2023-08-23,93,2022-08-16,2024-05-28,,False
WPL,WIRTUALNA (WPL),uptrend,2023-05-05,2023-08-18,105,2022-06-24,2024-06-28,,False
BBT,BOOMBIT (BBT),falling_wedge,2023-04-24,2023-08-14,112,2022-05-23,2024-07-15,,False
PCO,PEPCO (PCO),falling_wedge,2023-06-14,2023-08-23,70,2022-11-16,2024-03-20,,False
BAH,BAHOLDING (BAH),vertical_run_up,2023-06-28,2023-07-06,8,2023-06-04,2023-07-30,8/29/2023,False
PCR,PCCROKITA (PCR),rising_wedge,2022-11-29,2023-02-23,86,2022-03-16,2023-11-08,8/29/2023,False
UNI,UNIBEP (UNI),h&s_top,2023-06-24,2023-09-07,75,2022-11-11,2024-04-19,,False
XTB,XTB,falling_wedge,2023-07-30,2023-08-22,23,2023-05-22,2023-10-30,,False
ABS,ASSECOBS (ABS),h&s_top,2023-05-10,2023-08-01,83,2022-09-03,2024-04-06,,False
PCO,PEPCO (PCO),falling_wedge,2023-07-04,2023-08-03,30,2023-04-05,2023-11-01,,False
EUR,EUROCASH (EUR),falling_wedge,2023-06-15,2023-08-30,76,2022-10-30,2024-04-14,,False
SNX,SUNEX (SNX),double_bottom,2023-08-17,2023-08-29,12,2023-07-12,2023-10-04,,False
BAH,BAHOLDING (BAH),rising_wedge,2023-04-23,2023-07-18,86,2022-08-08,2024-04-01,8/29/2023,False
BAH,BAHOLDING (BAH),rising_wedge,2023-04-28,2023-08-02,96,2022-07-14,2024-05-16,8/29/2023,False
PCR,PCCROKITA (PCR),double_bottom,2023-06-13,2023-08-07,55,2022-12-30,2024-01-19,8/29/2023,False
BAH,BAHOLDING (BAH),double_bottom,2023-08-15,2023-08-24,9,2023-07-19,2023-09-20,8/29/2023,False
SNK,SANOK (SNK),rising_wedge,2023-04-10,2023-06-02,53,2022-11-02,2023-11-08,,False
EUR,EUROCASH (EUR),falling_wedge,2023-06-11,2023-08-09,59,2022-12-16,2024-02-02,,False
MLS,MLSYSTEM (MLS),rising_wedge,2023-05-04,2023-07-28,85,2022-08-22,2024-04-08,,False
MSW,MOSTALWAR (MSW),rising_wedge,2023-05-12,2023-08-14,94,2022-08-03,2024-05-22,,False
AMC,AMICA (AMC),flat_base,2023-04-22,2023-07-26,95,2022-07-11,2024-05-06,,False
BAH,BAHOLDING (BAH),inverted_triangle,2023-08-10,2023-08-24,14,2023-06-29,2023-10-05,8/29/2023,False
BOS,BOS,flat_base,2023-06-01,2023-06-28,27,2023-03-12,2023-09-17,,False
PLW,PLAYWAY (PLW),rising_wedge,2023-06-15,2023-08-29,75,2022-11-02,2024-04-10,,False
ALL,AILLERON (ALL),double_bottom,2023-07-07,2023-08-24,48,2023-02-13,2024-01-15,,False
SNK,SANOK (SNK),double_top,2023-05-28,2023-06-13,16,2023-04-10,2023-07-31,,False
MLS,MLSYSTEM (MLS),double_top,2023-07-02,2023-07-14,12,2023-05-27,2023-08-19,,False
MLS,MLSYSTEM (MLS),rising_wedge,2023-06-07,2023-08-15,69,2022-11-12,2024-03-09,8/29/2023,False
MLS,MLSYSTEM (MLS),rising_wedge,2023-06-02,2023-06-29,27,2023-03-13,2023-09-18,8/29/2023,False
BAH,BAHOLDING (BAH),falling_wedge,2023-07-24,2023-08-11,18,2023-05-31,2023-10-04,8/29/2023,False
ASE,ASSECOSEE (ASE),rising_wedge,2023-07-04,2023-07-20,16,2023-05-17,2023-09-06,8/29/2023,False
MSW,MOSTALWAR (MSW),double_top,2023-07-05,2023-07-14,9,2023-06-08,2023-08-10,,False
MLS,MLSYSTEM (MLS),rising_wedge,2023-07-08,2023-08-28,51,2023-02-05,2024-01-28,8/29/2023,False
ASE,ASSECOSEE (ASE),rising_wedge,2023-07-01,2023-07-26,25,2023-04-17,2023-10-09,8/29/2023,False
,WIG-CHEMIA,falling_wedge,2023-08-13,2023-08-28,15,2023-06-29,2023-10-12,,False
LEN,LENA (LEN),double_bottom,2023-07-17,2023-08-29,43,2023-03-10,2024-01-05,,False
PCO,PEPCO (PCO),descending_channel,2023-07-17,2023-08-03,17,2023-05-27,2023-09-23,,False
SEN,SERINUS (SEN),descending_triangle,2023-07-15,2023-08-03,19,2023-05-19,2023-09-29,8/29/2023,False
WIGTECH,WIGTECH,double_bottom,2023-08-22,2023-08-29,7,2023-08-01,2023-09-19,,False
,WIG-POLAND,descending_channel,2023-08-10,2023-08-25,15,2023-06-26,2023-10-09,,False
BBT,BOOMBIT (BBT),downtrend,2023-04-24,2023-08-14,112,2022-05-23,2024-07-15,,False
MLS,MLSYSTEM (MLS),uptrend,2023-07-08,2023-08-28,51,2023-02-05,2024-01-28,,False
MLS,MLSYSTEM (MLS),uptrend,2023-06-18,2023-07-28,40,2023-02-18,2023-11-25,,False
PCO,PEPCO (PCO),downtrend,2023-07-02,2023-08-28,57,2023-01-12,2024-02-15,,False
PHR,PHARMENA (PHR),uptrend,2023-05-14,2023-07-26,73,2022-10-07,2024-03-01,,False
RBW,RAINBOW (RBW),uptrend,2023-06-04,2023-08-09,66,2022-11-18,2024-02-23,,False
,WIG-MEDIA,uptrend,2023-06-07,2023-08-18,72,2022-11-03,2024-03-21,,False
BMC,BUMECH (BMC),falling_wedge,2023-04-15,2023-07-18,94,2022-07-07,2024-04-25,,False
BMC,BUMECH (BMC),falling_wedge,2023-04-22,2023-08-11,111,2022-05-24,2024-07-09,,False
SEN,SERINUS (SEN),double_bottom,2023-06-21,2023-08-24,64,2022-12-11,2024-03-03,,False
DAD,DADELO (DAD),double_top,2023-06-28,2023-08-03,36,2023-03-12,2023-11-19,,False
PEN,PHOTON (PEN),falling_wedge,2023-07-01,2023-08-28,58,2023-01-08,2024-02-18,,False
LSI,LSISOFT (LSI),rising_wedge,2023-08-05,2023-09-06,32,2023-05-01,2023-12-11,,False
CPS,CYFRPLSAT (CPS),triangle,2023-06-21,2023-08-04,44,2023-02-09,2023-12-14,8/28/2023,False
PXM,POLIMEXMS (PXM),falling_wedge,2023-08-12,2023-08-25,13,2023-07-04,2023-10-03,,False
11B,11BIT (11B),ascending_triangle,2023-06-27,2023-07-17,20,2023-04-28,2023-09-15,8/28/2023,False
VRG,VRG,triangle,2023-06-24,2023-07-12,18,2023-05-01,2023-09-04,8/28/2023,False
VRG,VRG,ascending_triangle,2023-06-24,2023-07-14,20,2023-04-25,2023-09-12,8/28/2023,False
ACP,ASSECOPOL (ACP),double_bottom,2023-06-30,2023-07-07,7,2023-06-09,2023-07-28,8/28/2023,False
KGH,KGHM (KGH),double_bottom,2023-08-22,2023-08-28,6,2023-08-04,2023-09-15,,False
MRC,MERCATOR (MRC),double_bottom,2023-07-09,2023-07-18,9,2023-06-12,2023-08-14,,False
,WIG-GORNIC,double_bottom,2023-08-22,2023-08-28,6,2023-08-04,2023-09-15,,False
ATT,GRUPAAZOTY (ATT),double_bottom,2023-08-22,2023-08-28,6,2023-08-04,2023-09-15,,False
ZAP,PULAWY (ZAP),descending_triangle,2023-07-16,2023-08-07,22,2023-05-11,2023-10-12,,False
,WIG-POLAND,flag,2023-07-22,2023-08-25,34,2023-04-11,2023-12-05,,False
ACP,ASSECOPOL (ACP),falling_wedge,2023-07-25,2023-08-11,17,2023-06-04,2023-10-01,8/28/2023,False
GTC,GTC,triangle,2023-08-04,2023-08-23,19,2023-06-08,2023-10-19,8/28/2023,False
GTC,GTC,ascending_triangle,2023-07-31,2023-08-23,23,2023-05-23,2023-10-31,8/28/2023,False
,WIG-SPOZYW,triangle,2023-07-26,2023-08-11,16,2023-06-08,2023-09-28,8/28/2023,False
,WIG-SPOZYW,descending_triangle,2023-08-05,2023-08-21,16,2023-06-18,2023-10-08,8/28/2023,False
BMC,BUMECH (BMC),downtrend,2023-04-22,2023-08-11,111,2022-05-24,2024-07-09,,False
CRJ,CREEPYJAR (CRJ),resistance,2023-07-31,2023-08-28,28,2023-05-08,2023-11-20,,False
DBC,DEBICA (DBC),uptrend,2023-05-12,2023-08-28,108,2022-06-22,2024-07-17,,False
STP,STALPROD (STP),downtrend,2023-06-22,2023-08-28,67,2022-12-03,2024-03-16,,False
XTP,XTPL (XTP),uptrend,2023-07-06,2023-08-25,50,2023-02-06,2024-01-22,,False
RVU,RYVU (RVU),double_top,2023-04-08,2023-06-14,67,2022-09-19,2024-01-01,,False
LPP,LPP,rising_wedge,2023-05-08,2023-08-24,108,2022-06-18,2024-07-13,,False
,WIG-ODZIEZ,double_top,2023-06-23,2023-07-18,25,2023-04-09,2023-10-01,,False
,WIG-ODZIEZ,rising_wedge,2023-05-08,2023-08-24,108,2022-06-18,2024-07-13,,False
FTE,FORTE (FTE),triangle,2023-05-10,2023-07-07,58,2022-11-17,2023-12-28,8/25/2023,False
PEN,PHOTON (PEN),falling_wedge,2023-06-14,2023-07-06,22,2023-04-09,2023-09-10,8/25/2023,False
DBC,DEBICA (DBC),rising_wedge,2023-05-20,2023-06-16,27,2023-02-28,2023-09-05,,False
,WIG-ODZIEZ,vertical_run_up,2023-07-07,2023-07-13,6,2023-06-19,2023-07-31,,False
ACT,ACTION (ACT),triangle,2023-07-22,2023-08-24,33,2023-04-14,2023-12-01,,False
